Ian Mahinmi,pbp.2012,25,DAL,NBA,C,4,70,,,,,100%,6.6,20.4,0,0,11,1,4,0,0,1,4
Ian Mahinmi,pbp.2013,26,IND,NBA,C,18,150,,,,,100%,-16.3,-20.1,2,4,12,3,2,0,2,0,3
Ian Mahinmi,pbp.2014,27,IND,NBA,C,19,241,,,,,100%,-5.5,-6.5,2,0,18,4,9,1,8,2,3
Ian Mahinmi,pbp.2016,29,IND,NBA,C,7,172,,,,,100%,3,2.8,3,2,10,6,10,0,17,1,1
Ian Mahinmi,pbp.2017,30,WAS,NBA,C,5,63,,,,5%,95%,-26,-28,1,0,5,1,4,1,15,0,1
Ian Mahinmi,pbp.2018,31,WAS,NBA,C,6,52,,,,,100%,1.6,5.4,0,0,2,1,4,0,2,1,1
Thon Maker,pbp.2017,19,MIL,NBA,C,6,116,,,,,100%,0.5,3.4,5,0,10,3,4,0,31,1,3
Thon Maker,pbp.2018,20,MIL,NBA,C,6,130,,,,1%,99%,17,26.4,3,1,10,0,3,0,12,0,2
Thon Maker,pbp.2019,21,DET,NBA,PF,4,69,,,,42%,58%,-22.5,3.3,1,1,9,1,3,1,11,1,5
Boban Marjanović,pbp.2016,27,SAS,NBA,C,7,42,,,,,100%,1.3,-9.6,1,0,4,0,2,0,6,1,0
Boban Marjanović,pbp.2019,30,PHI,NBA,C,11,105,,,,,100%,-13.2,-19.2,2,2,9,7,6,0,23,0,2
Jarell Martin,pbp.2016,21,MEM,NBA,PF,2,46,,,,4%,96%,-28.3,-5,2,1,0,0,2,0,3,0,1
Jarell Martin,pbp.2017,22,MEM,NBA,PF,3,10,,,,100%,,-5.3,4.5,0,0,0,0,0,0,0,0,0
Jarell Martin,pbp.2019,24,ORL,NBA,PF,3,18,,,,97%,3%,33.3,52.7,0,0,1,0,1,0,2,0,0
Wesley Matthews,pbp.2010,23,UTA,NBA,SG,10,371,,97%,3%,,,-1,3,7,7,15,0,18,8,35,2,12
Wesley Matthews,pbp.2011,24,POR,NBA,SG,6,202,9%,91%,,,,-8.6,-6.7,4,1,5,2,8,2,14,1,1
Wesley Matthews,pbp.2014,27,POR,NBA,SG,11,426,,77%,23%,,,-6.2,2.5,4,12,16,6,13,8,30,0,6
Wesley Matthews,pbp.2016,29,DAL,NBA,SF,5,173,,16%,84%,,,-30.8,-42.3,3,0,5,0,3,2,12,0,4
Wesley Matthews,pbp.2019,32,IND,NBA,SG,4,119,,98%,2%,,,-2.9,8.7,5,2,1,0,1,3,20,0,0
Luc Mbah a Moute,pbp.2010,23,MIL,NBA,PF,7,178,,,4%,92%,4%,-4.2,-0.1,3,0,2,3,12,0,12,4,4
Luc Mbah a Moute,pbp.2013,26,MIL,NBA,SF,4,136,,7%,92%,1%,,-20.3,-12.7,4,0,5,0,9,0,16,0,1
Luc Mbah a Moute,pbp.2016,29,LAC,NBA,PF,5,78,,,81%,18%,,-7.7,-10.5,0,0,5,1,1,0,2,1,1
Luc Mbah a Moute,pbp.2017,30,LAC,NBA,SF,7,224,,,47%,53%,,-5.5,-10.2,1,1,6,1,8,0,17,0,4
Luc Mbah a Moute,pbp.2018,31,HOU,NBA,PF,9,149,,,10%,73%,17%,-22.4,-29.9,1,3,4,0,4,0,9,3,6
James Michael McAdoo,pbp.2015,22,GSW,NBA,PF,5,10,,,,81%,19%,-18,-26.5,0,1,0,0,0,0,0,0,0
James Michael McAdoo,pbp.2016,23,GSW,NBA,PF,8,38,,,6%,40%,54%,-12.5,-17.7,0,0,2,0,1,0,5,0,2
James Michael McAdoo,pbp.2017,24,GSW,NBA,PF,13,56,,,22%,38%,39%,-11.6,-26.8,1,0,3,0,2,0,0,0,0
Patrick McCaw,pbp.2017,21,GSW,NBA,SG,15,181,5%,68%,28%,,,11.5,-2.5,2,0,8,1,5,0,38,1,1
Patrick McCaw,pbp.2018,22,GSW,NBA,SG,6,16,17%,62%,21%,,,1,-9.5,0,0,1,0,1,0,0,0,0
Patrick McCaw,pbp.2019,23,TOR,NBA,SG,11,48,4%,22%,42%,32%,,-15.4,-22,1,0,1,0,0,0,11,0,0
CJ McCollum,pbp.2014,22,POR,NBA,SG,6,24,51%,41%,8%,,,-33.7,-28.1,1,0,1,0,0,0,0,0,0
CJ McCollum,pbp.2015,23,POR,NBA,SG,5,166,,99%,1%,,,1.9,39.1,3,3,9,0,5,0,5,1,7
CJ McCollum,pbp.2016,24,POR,NBA,SG,11,442,18%,81%,1%,,,0.4,14.2,7,9,11,3,23,2,88,5,7
CJ McCollum,pbp.2017,25,POR,NBA,SG,4,140,11%,88%,1%,,,-20.6,-10.6,9,4,8,1,0,0,9,1,7
CJ McCollum,pbp.2018,26,POR,NBA,SG,4,155,5%,90%,6%,,,-11.2,-10.1,1,7,2,0,8,0,36,5,2
CJ McCollum,pbp.2019,27,POR,NBA,SG,16,635,,66%,30%,4%,,-1.3,1.9,17,6,18,4,23,2,140,3,16
T.J. McConnell,pbp.2018,25,PHI,NBA,PG,10,155,100%,,,,,13.6,15.7,4,1,7,0,3,3,55,3,0
T.J. McConnell,pbp.2019,26,PHI,NBA,PG,9,75,100%,,,,,-16.3,-21.7,1,0,4,0,0,1,27,0,0
K.J. McDaniels,pbp.2016,22,HOU,NBA,SF,4,34,,81%,19%,,,-1,22.1,0,0,1,0,0,1,2,0,3
Doug McDermott,pbp.2015,23,CHI,NBA,SF,3,10,,,100%,,,67.4,65.6,0,1,0,0,1,0,2,0,0
Doug McDermott,pbp.2017,25,OKC,NBA,SF,5,66,,,9%,85%,5%,-15.2,-8.5,0,1,0,0,0,0,2,0,1
Doug McDermott,pbp.2019,27,IND,NBA,SF,3,29,,,68%,32%,,-3.8,3,0,0,1,0,2,1,11,1,0
JaVale McGee,pbp.2012,24,DEN,NBA,C,7,181,,,,2%,98%,5.9,12.1,1,2,11,1,12,0,12,1,8
JaVale McGee,pbp.2013,25,DEN,NBA,C,6,112,,,,,100%,0.4,8.5,1,3,9,4,8,1,0,2,3
JaVale McGee,pbp.2016,28,DAL,NBA,C,2,14,,,,,100%,4,25.3,2,0,1,1,2,0,0,0,0
JaVale McGee,pbp.2017,29,GSW,NBA,C,16,149,,,,,100%,21.8,10.3,4,2,18,2,10,0,11,4,6
JaVale McGee,pbp.2018,30,GSW,NBA,C,13,158,,,,,100%,13,3.2,1,1,8,1,4,0,9,1,0
Rodney McGruder,pbp.2018,26,MIA,NBA,SG,4,16,40%,19%,41%,,,-19.5,-9.9,0,0,1,0,0,1,0,0,1
Alfonzo McKinnie,pbp.2019,26,GSW,NBA,SF,22,235,,11%,79%,10%,,1.8,-2.2,2,3,15,0,4,3,10,1,4
Jordan McRae,pbp.2016,24,CLE,NBA,PG,2,4,,100%,,,,137.5,128.1,0,0,0,0,0,0,0,0,0
Jodie Meeks,pbp.2011,23,PHI,NBA,SG,5,125,,96%,4%,,,-7.4,2,1,0,4,0,2,0,11,0,2
Jodie Meeks,pbp.2012,24,PHI,NBA,SG,13,102,4%,78%,19%,,,-0.3,0.7,4,0,3,0,3,2,9,0,1
Jodie Meeks,pbp.2013,25,LAL,NBA,SG,1,20,,100%,,,,-28.3,-8.6,1,0,0,1,0,0,0,0,0
Jodie Meeks,pbp.2016,28,DET,NBA,SG,1,2,,100%,,,,-100,-90.6,0,0,0,0,0,0,0,0,0
Jodie Meeks,pbp.2019,31,TOR,NBA,SG,14,66,2%,98%,,,,-13.3,-20.2,2,0,5,1,2,0,3,1,1
Salah Mejri,pbp.2016,29,DAL,NBA,C,4,76,,,,,100%,-12.1,11.3,0,0,7,0,3,0,2,0,1
Jordan Mickey,pbp.2016,21,BOS,NBA,PF,2,10,,,,87%,13%,-6.2,-0.3,0,0,0,0,0,0,5,0,0
Jordan Mickey,pbp.2017,22,BOS,NBA,PF,2,18,,,54%,46%,,23.5,26.8,1,0,2,0,0,0,0,0,0
Khris Middleton,pbp.2015,23,MIL,NBA,SF,6,232,,,54%,46%,,-14.5,-10.6,6,1,4,2,7,1,24,3,6
Khris Middleton,pbp.2017,25,MIL,NBA,SF,6,231,,1%,96%,4%,,2,18.2,6,3,10,1,7,1,78,2,3
Khris Middleton,pbp.2018,26,MIL,NBA,SF,7,275,,4%,92%,5%,,2.6,11,6,4,11,4,9,2,46,3,5
Khris Middleton,pbp.2019,27,MIL,NBA,SF,15,515,,20%,77%,3%,,10.2,2.7,12,10,15,3,21,4,149,6,8
C.J. Miles,pbp.2007,19,UTA,NBA,SG,1,3,61%,39%,,,,20,18.8,0,0,0,0,1,0,0,0,0
C.J. Miles,pbp.2008,20,UTA,NBA,SG,7,26,,79%,21%,,,-28.7,-30.3,2,0,1,0,0,0,0,0,1
C.J. Miles,pbp.2009,21,UTA,NBA,SG,5,58,,100%,,,,-17.5,-10.2,1,2,3,0,2,0,2,0,1
C.J. Miles,pbp.2010,22,UTA,NBA,SF,10,337,,2%,97%,1%,,-5.8,-14,12,5,24,0,18,7,64,3,2
C.J. Miles,pbp.2016,28,IND,NBA,SF,7,92,,,100%,,,-11,-17.6,1,2,6,0,0,0,9,0,3
C.J. Miles,pbp.2017,29,IND,NBA,SF,4,82,,50%,43%,7%,,-9.6,-10.3,0,0,5,2,0,0,3,0,0
C.J. Miles,pbp.2018,30,TOR,NBA,SF,10,227,,,81%,19%,,-5.7,-2.7,4,1,9,2,7,0,19,2,4
Darius Miller,pbp.2018,27,NOP,NBA,SF,9,162,,,35%,65%,,0.9,2.1,4,1,5,0,2,0,24,1,2
Malcolm Miller,pbp.2019,25,TOR,NBA,SF,10,28,,,18%,70%,13%,-37.5,-44.3,0,0,2,1,2,0,2,0,0
Patty Mills,pbp.2010,21,POR,NBA,PG,3,12,41%,59%,,,,9.2,22.4,0,1,0,0,1,0,7,1,1
Patty Mills,pbp.2011,22,POR,NBA,PG,2,5,94%,6%,,,,32.7,40.1,1,0,0,0,0,0,0,0,0
Patty Mills,pbp.2012,23,SAS,NBA,PG,8,31,100%,,,,,-4.9,-12.5,3,0,1,0,0,0,11,0,0
Patty Mills,pbp.2013,24,SAS,NBA,PG,9,31,100%,,,,,38.5,32,1,0,0,0,0,0,5,0,0
Patty Mills,pbp.2014,25,SAS,NBA,PG,23,351,100%,,,,,14.8,6.9,7,2,9,2,4,7,79,0,5
Patty Mills,pbp.2015,26,SAS,NBA,PG,7,112,100%,,,,,14.7,21.2,3,2,2,0,3,0,21,1,1
Patty Mills,pbp.2016,27,SAS,NBA,PG,10,167,100%,,,,,16.7,10.3,3,3,1,0,3,3,47,0,0
Patty Mills,pbp.2017,28,SAS,NBA,PG,16,416,100%,,,,,-4.4,-11.2,14,4,11,2,0,3,99,2,5
Patty Mills,pbp.2018,29,SAS,NBA,PG,5,165,100%,,,,,-8.7,1.4,7,1,4,0,2,2,33,1,2
Patty Mills,pbp.2019,30,SAS,NBA,PG,7,152,100%,,,,,-3.9,-3.8,3,0,1,0,4,4,54,0,4
Paul Millsap,pbp.2007,21,UTA,NBA,PF,17,263,,,7%,91%,2%,3.5,3.3,6,3,17,3,9,5,16,0,10
Paul Millsap,pbp.2008,22,UTA,NBA,PF,12,210,,,,99%,1%,-3.5,-5.3,3,2,16,3,14,0,10,7,8
Paul Millsap,pbp.2009,23,UTA,NBA,PF,5,155,,,,79%,21%,-10.5,-2.1,1,1,10,1,5,2,17,2,6
Paul Millsap,pbp.2010,24,UTA,NBA,PF,10,323,,,,98%,3%,-2.9,-4.2,2,4,21,6,30,7,49,8,8
Paul Millsap,pbp.2012,26,UTA,NBA,PF,4,139,,,44%,56%,,-22.5,-15.6,2,2,6,3,4,0,4,0,6
Paul Millsap,pbp.2014,28,ATL,NBA,PF,7,267,,,,70%,30%,-5.2,-13.6,10,5,5,4,25,2,54,4,11
Paul Millsap,pbp.2015,29,ATL,NBA,PF,16,566,,,,90%,11%,4.9,16.9,16,8,28,7,34,2,136,8,10
Paul Millsap,pbp.2016,30,ATL,NBA,PF,10,365,,,,81%,19%,-2.3,-3.1,12,7,11,5,26,0,65,7,9
Paul Millsap,pbp.2017,31,ATL,NBA,PF,6,219,,,,90%,10%,-3.4,-10.7,7,9,10,4,22,0,64,6,9
Paul Millsap,pbp.2019,33,DEN,NBA,PF,14,469,,,,99%,1%,6.2,11.9,5,7,25,4,28,4,28,6,12
Nikola Mirotić,pbp.2015,23,CHI,NBA,PF,11,164,,,,86%,14%,3,0.1,3,4,10,1,7,0,21,1,8
Nikola Mirotić,pbp.2017,25,CHI,NBA,PF,6,162,,,,98%,2%,-14.1,-14.5,4,0,10,0,4,0,18,1,1
Nikola Mirotić,pbp.2018,26,NOP,NBA,PF,9,320,,,,84%,16%,3.5,15,6,3,11,0,5,2,35,1,3
Nikola Mirotić,pbp.2019,27,MIL,NBA,PF,14,298,,,34%,52%,14%,3.8,-9.5,9,4,12,0,11,0,26,0,5
Donovan Mitchell,pbp.2018,21,UTA,NBA,SG,11,411,39%,61%,,,,-2.1,-1.6,17,9,11,3,20,1,112,6,23
Donovan Mitchell,pbp.2019,22,UTA,NBA,SG,5,193,25%,75%,,,,-9,0.8,10,8,5,0,14,0,38,2,13
Greg Monroe,pbp.2017,26,MIL,NBA,C,6,141,,,,,100%,5,12.4,3,5,6,2,12,0,22,2,2
Greg Monroe,pbp.2018,27,BOS,NBA,C,11,105,,,,,100%,-9.9,-12,6,6,6,0,7,0,12,2,7
Greg Monroe,pbp.2019,28,PHI,NBA,C,10,90,,,,,100%,-23,-30.5,3,0,8,1,3,0,9,1,4
Luis Montero,pbp.2016,22,POR,NBA,SG,6,8,,,85%,15%,,-12.2,-10.3,0,0,1,0,0,0,0,0,0
E'Twaun Moore,pbp.2012,22,BOS,NBA,PG,9,21,96%,4%,,,,-25.2,-26.6,0,1,2,0,0,0,7,0,0
E'Twaun Moore,pbp.2015,25,CHI,NBA,SG,3,9,91%,9%,,,,61.1,59.1,0,0,1,0,0,0,0,0,1
E'Twaun Moore,pbp.2018,28,NOP,NBA,SG,9,284,5%,91%,4%,,,3.8,12.2,5,3,6,3,7,0,34,3,8
Eric Moreland,pbp.2019,27,TOR,NBA,PF,8,28,,,,,100%,-42.2,-49.2,0,0,3,0,0,0,7,0,0
Marcus Morris,pbp.2016,26,DET,NBA,SF,4,144,,,80%,20%,,-11.5,-5.2,0,2,2,3,9,0,25,1,0
Marcus Morris,pbp.2018,28,BOS,NBA,PF,19,562,,,14%,85%,1%,-0.1,-2.2,8,3,29,7,24,2,51,6,15
Marcus Morris,pbp.2019,29,BOS,NBA,PF,9,254,,,,97%,3%,6,21.1,2,1,11,2,11,2,29,1,3
Markieff Morris,pbp.2017,27,WAS,NBA,PF,13,373,,,,86%,14%,11.3,29.1,10,6,20,2,13,3,50,4,4
Markieff Morris,pbp.2018,28,WAS,NBA,PF,6,181,,,,73%,28%,-6.8,-10.6,3,0,13,1,5,0,22,1,0
Markieff Morris,pbp.2019,29,OKC,NBA,PF,5,59,,,,96%,4%,6,16.5,1,1,4,0,4,0,11,1,1
Monte Morris,pbp.2019,23,DEN,NBA,PG,14,224,100%,,,,,-7.2,-14.1,3,1,5,1,6,1,84,2,8
Donatas Motiejūnas,pbp.2013,22,HOU,NBA,PF,1,5,,,,,100%,40,46.4,0,0,0,0,1,0,0,1,0
Donatas Motiejūnas,pbp.2016,25,HOU,NBA,PF,5,98,,,,88%,12%,-13.8,9.8,7,3,1,2,6,0,11,1,2
Donatas Motiejūnas,pbp.2019,28,SAS,NBA,PF,5,19,,,,,100%,18.3,21.4,0,0,1,0,1,1,6,0,0
Timofey Mozgov,pbp.2012,25,DEN,NBA,C,7,99,,,,,100%,2.4,3,2,1,8,0,4,1,7,0,4
Timofey Mozgov,pbp.2015,28,CLE,NBA,C,20,529,,,,,100%,7.5,7.6,8,14,34,7,33,0,32,3,18
Timofey Mozgov,pbp.2016,29,CLE,NBA,C,13,76,,,,,100%,-21.7,-34.2,0,2,6,5,1,0,5,0,0
Shabazz Muhammad,pbp.2018,25,MIL,NBA,SG,4,29,,40%,48%,13%,,14.5,15.4,1,1,0,0,3,0,0,1,3
Xavier Munford,pbp.2016,23,MEM,NBA,SG,4,89,85%,15%,,,,-26.4,-3.7,4,1,4,0,1,1,21,0,0
Dejounte Murray,pbp.2017,20,SAS,NBA,PG,11,168,83%,17%,,,,7,8.1,9,6,8,0,9,1,63,3,7
Dejounte Murray,pbp.2018,21,SAS,NBA,PG,5,96,18%,82%,,,,-7.1,3.3,2,1,3,0,4,0,24,0,3
Jamal Murray,pbp.2019,21,DEN,NBA,PG,14,508,91%,9%,,,,7,17.3,11,10,13,1,21,2,153,4,10
Džanan Musa,pbp.2019,19,BRK,NBA,SG,2,15,,,60%,40%,,38,51.7,2,1,1,0,0,0,0,0,0
Mike Muscala,pbp.2014,22,ATL,NBA,PF,2,5,,,,1%,99%,83.3,87,0,0,0,0,0,0,0,0,0
Mike Muscala,pbp.2015,23,ATL,NBA,PF,10,102,,,,47%,53%,-12,-14.1,1,1,4,2,0,1,2,0,1
Mike Muscala,pbp.2016,24,ATL,NBA,C,9,67,,,,,100%,-3.9,-2.7,0,2,2,1,1,0,8,0,1
Mike Muscala,pbp.2017,25,ATL,NBA,C,6,81,,,,6%,94%,-1.1,-0.4,0,1,7,0,4,0,4,0,2
Abdel Nader,pbp.2018,24,BOS,NBA,SF,11,33,45%,54%,1%,,,-18.4,-19.8,2,0,2,0,1,0,7,0,1
Abdel Nader,pbp.2019,25,OKC,NBA,SF,3,5,,5%,7%,88%,,-16.4,-10,0,0,0,0,0,0,0,0,0
Larry Nance Jr.,pbp.2018,25,CLE,NBA,C,20,307,,,,35%,65%,-4.3,-3.4,5,2,11,4,11,0,43,3,3
Shabazz Napier,pbp.2017,25,POR,NBA,PG,4,47,100%,,,,,-2.7,19.7,0,0,2,0,2,0,8,0,3
Shabazz Napier,pbp.2018,26,POR,NBA,PG,2,35,100%,,,,,2.8,15,3,2,0,0,1,0,6,0,0
Shabazz Napier,pbp.2019,27,BRK,NBA,PG,3,28,100%,,,,,33.1,49.5,0,0,1,0,4,1,25,1,2
Raul Neto,pbp.2017,24,UTA,NBA,PG,9,60,100%,,,,,-10.7,-6.9,1,2,5,0,0,2,8,0,0
Raul Neto,pbp.2018,25,UTA,NBA,PG,8,72,92%,8%,,,,6.1,9.2,3,0,2,0,2,3,23,0,4
Raul Neto,pbp.2019,26,UTA,NBA,PG,3,20,100%,,,,,-47.4,-42.1,0,0,0,0,0,0,2,0,0
Georges Niang,pbp.2019,25,UTA,NBA,PF,5,55,,,,100%,,10.3,25.5,2,0,2,0,0,0,12,0,1
Joakim Noah,pbp.2009,23,CHI,NBA,C,7,271,,,,37%,63%,-11,-21.3,1,3,19,0,9,2,35,3,5
Joakim Noah,pbp.2010,24,CHI,NBA,C,5,188,,,,27%,73%,-9.2,6.5,6,4,6,2,9,3,28,1,7
Joakim Noah,pbp.2011,25,CHI,NBA,C,16,529,,,,,100%,6,4.7,6,8,28,3,21,2,88,3,13
Joakim Noah,pbp.2012,26,CHI,NBA,C,3,99,,,,,100%,-1.1,1.5,0,0,3,1,3,1,20,1,2
Joakim Noah,pbp.2013,27,CHI,NBA,C,12,409,,,,,100%,-10.1,-9.5,13,7,21,3,12,0,61,2,9
Joakim Noah,pbp.2014,28,CHI,NBA,C,5,210,,,,,100%,-6.4,-7.7,12,3,8,3,7,3,53,1,3
Joakim Noah,pbp.2015,29,CHI,NBA,C,12,395,,,,,100%,2.9,-0.2,17,2,19,0,8,1,87,0,9
Nerlens Noel,pbp.2019,24,OKC,NBA,C,5,60,,,,,100%,4,14.1,0,1,3,0,1,1,0,0,2
Lucas Nogueira,pbp.2016,23,TOR,NBA,C,5,29,,,,,100%,-11.5,-6.3,0,0,2,0,0,0,0,0,0
Lucas Nogueira,pbp.2017,24,TOR,NBA,C,3,7,,,,100%,,59.3,66.2,0,0,1,0,0,0,0,0,0
Lucas Nogueira,pbp.2018,25,TOR,NBA,C,5,24,,,,,100%,-51.7,-49.9,2,0,3,1,1,0,3,0,1
Jusuf Nurkić,pbp.2017,22,POR,NBA,C,1,17,,,,,100%,26,48,2,1,1,0,0,0,9,0,0
Jusuf Nurkić,pbp.2018,23,POR,NBA,C,4,94,,,,,100%,-13.1,-7.4,0,2,6,1,6,1,10,1,6
Johnny O'Bryant,pbp.2015,21,MIL,NBA,PF,1,12,,,,100%,,-75,-65.1,0,0,0,0,0,0,0,0,1
Royce O'Neale,pbp.2018,24,UTA,NBA,SF,11,259,,61%,38%,1%,,-14.4,-24.9,8,7,10,0,6,0,38,1,3
Royce O'Neale,pbp.2019,25,UTA,NBA,SF,5,137,,39%,61%,,,-1.8,17.3,4,2,4,3,1,0,20,0,2
Kyle O'Quinn,pbp.2019,28,IND,NBA,C,1,2,,,,,100%,166.7,174.3,1,0,0,0,0,0,0,0,0
Daniel Ochefu,pbp.2017,23,WAS,NBA,C,4,5,,,,,100%,0,0.7,1,0,0,0,0,0,0,0,0
Semi Ojeleye,pbp.2018,23,BOS,NBA,PF,17,230,,7%,39%,54%,,-5.8,-8.7,1,0,9,0,3,0,5,1,3
Semi Ojeleye,pbp.2019,24,BOS,NBA,PF,6,34,,4%,84%,12%,,-4,-1.4,0,0,4,1,0,1,4,0,1
Emeka Okafor,pbp.2011,28,NOH,NBA,C,6,188,,,,16%,84%,-9.8,-2.5,3,4,15,1,6,1,0,1,5
Emeka Okafor,pbp.2018,35,NOP,NBA,C,1,4,,,,,100%,-75.6,-75.9,0,0,1,0,0,0,0,0,0
Victor Oladipo,pbp.2017,24,OKC,NBA,SG,5,181,3%,95%,1%,,,-4.7,17.8,3,3,8,0,3,1,22,0,5
Victor Oladipo,pbp.2018,25,IND,NBA,SG,7,261,,98%,2%,,,11.1,21.9,11,8,4,1,14,2,103,1,9
Kelly Olynyk,pbp.2015,23,BOS,NBA,C,4,53,,,,23%,77%,-11.5,-1.4,3,0,5,1,0,0,4,0,1
Kelly Olynyk,pbp.2016,24,BOS,NBA,C,4,32,,,,,100%,-51.2,-51,2,1,2,1,0,0,7,0,2
Kelly Olynyk,pbp.2017,25,BOS,NBA,C,18,346,,,,3%,97%,1.2,6.5,7,4,17,8,13,1,84,6,6
Kelly Olynyk,pbp.2018,26,MIA,NBA,PF,5,146,,,,44%,56%,-3.9,15.8,3,1,4,3,6,1,44,2,2
Chinanu Onuaku,pbp.2018,21,HOU,NBA,C,1,3,,,,100%,,-50,-52,0,0,1,0,0,0,2,0,0
Cedi Osman,pbp.2018,22,CLE,NBA,SF,14,62,,16%,73%,11%,,5,7.2,0,0,2,0,1,0,6,0,0
Kelly Oubre Jr.,pbp.2017,21,WAS,NBA,SF,12,184,,8%,89%,3%,,-26.5,-37,2,0,16,4,4,3,9,0,8
Kelly Oubre Jr.,pbp.2018,22,WAS,NBA,SF,6,148,,4%,83%,12%,,0.2,6.4,3,1,7,1,8,5,9,2,3
Jabari Parker,pbp.2018,22,MIL,NBA,PF,7,167,,,31%,69%,,-3,-6.7,3,2,8,0,6,0,24,1,5
Chandler Parsons,pbp.2013,24,HOU,NBA,SF,6,238,,,6%,94%,,-2.9,14.9,7,4,8,4,7,1,59,2,8
Chandler Parsons,pbp.2014,25,HOU,NBA,SF,6,250,,,74%,26%,,-1.1,-5.9,3,2,4,0,7,1,33,1,7
Chandler Parsons,pbp.2015,26,DAL,NBA,SF,1,37,,,65%,35%,,-19,-15.8,0,1,1,0,0,0,5,0,1
Lamar Patterson,pbp.2016,24,ATL,NBA,SG,4,20,,4%,97%,,,11.8,13.8,2,1,0,0,1,0,6,1,1
Patrick Patterson,pbp.2014,24,TOR,NBA,PF,7,199,,,2%,96%,2%,8.2,25.2,3,1,5,2,5,0,23,0,3
Patrick Patterson,pbp.2015,25,TOR,NBA,PF,4,106,,,,93%,7%,-17.6,-4.6,2,0,2,1,1,0,13,0,3
Patrick Patterson,pbp.2016,26,TOR,NBA,PF,20,583,,,3%,92%,5%,-3.5,4.8,7,5,9,4,9,0,61,2,6
Patrick Patterson,pbp.2017,27,TOR,NBA,PF,10,185,,,,90%,11%,-16.1,-16.6,4,1,3,0,2,2,48,0,2
Patrick Patterson,pbp.2018,28,OKC,NBA,PF,6,58,,,,21%,79%,-18.3,-16.7,3,0,6,0,0,0,8,0,0
Brandon Paul,pbp.2018,26,SAS,NBA,SG,1,3,,,,100%,,54.8,64.9,0,0,0,0,0,0,2,0,0
Chris Paul,pbp.2008,22,NOH,NBA,PG,12,486,100%,,,,,5.9,11.7,12,4,18,5,31,3,299,9,10
Chris Paul,pbp.2009,23,NOH,NBA,PG,5,201,100%,,,,,-25.7,8.2,10,10,2,1,9,3,123,3,4
Chris Paul,pbp.2011,25,NOH,NBA,PG,6,250,100%,,,,,-5.8,22.7,14,6,3,1,14,2,152,2,5
Chris Paul,pbp.2012,26,LAC,NBA,PG,11,423,100%,,,,,-7.6,-13.1,28,9,11,3,13,3,194,4,8
Chris Paul,pbp.2013,27,LAC,NBA,PG,6,224,100%,,,,,-12.1,-24.6,3,5,5,1,9,1,85,5,3
Chris Paul,pbp.2014,28,LAC,NBA,PG,13,472,100%,,,,,6.9,22.6,21,8,17,8,13,8,306,3,6
Chris Paul,pbp.2015,29,LAC,NBA,PG,12,445,100%,,,,,3.8,7.2,14,5,11,4,14,0,227,4,3
Chris Paul,pbp.2016,30,LAC,NBA,PG,4,125,100%,,,,,12.1,21.5,3,0,4,1,1,1,64,0,4
Chris Paul,pbp.2017,31,LAC,NBA,PG,7,260,100%,,,,,-0.3,7.4,9,7,5,2,10,1,160,5,1
Chris Paul,pbp.2018,32,HOU,NBA,PG,15,517,100%,,,,,5.9,11.4,16,6,18,3,10,3,222,4,4
Chris Paul,pbp.2019,33,HOU,NBA,PG,11,397,100%,,,,,3.7,1.2,23,6,12,8,6,4,150,0,3
Cameron Payne,pbp.2016,21,OKC,NBA,PG,10,64,100%,,,,,-24.2,-31.8,4,3,4,0,1,1,19,0,2
Cameron Payne,pbp.2017,22,CHI,NBA,PG,1,4,100%,,,,,23.6,31.7,1,0,0,0,0,0,0,0,0
Theo Pinson,pbp.2019,23,BRK,NBA,SG,3,22,,40%,60%,,,31.7,46.5,1,0,0,0,0,1,6,0,1
Mason Plumlee,pbp.2014,23,BRK,NBA,C,10,114,,,,,100%,-15.9,-17.8,2,2,14,4,8,0,5,0,5
Mason Plumlee,pbp.2015,24,BRK,NBA,C,6,49,,,,11%,89%,-4.2,2,2,1,5,0,3,0,5,1,1
Mason Plumlee,pbp.2016,25,POR,NBA,C,11,306,,,,,100%,-1.8,0.5,14,5,18,6,10,0,124,1,12
Mason Plumlee,pbp.2019,28,DEN,NBA,C,14,218,,,,42%,58%,-15.5,-26.3,4,0,20,2,8,1,52,2,2
Miles Plumlee,pbp.2015,26,MIL,NBA,C,1,16,,,,,100%,-26.7,-15.3,1,0,0,0,1,0,2,0,0
Jakob Pöltl,pbp.2017,21,TOR,NBA,C,6,26,,,,10%,91%,31.9,40.1,0,0,1,0,0,0,0,0,2
Jakob Pöltl,pbp.2018,22,TOR,NBA,C,9,140,,,,,100%,-8.7,-6.2,3,1,19,3,8,1,14,1,0
Jakob Pöltl,pbp.2019,23,SAS,NBA,C,7,177,,,,58%,42%,1.6,7.3,0,2,14,1,3,2,27,1,1
Quincy Pondexter,pbp.2011,22,NOH,NBA,SF,3,9,,92%,8%,,,-1.3,7.8,0,0,1,0,0,0,2,0,1
Quincy Pondexter,pbp.2012,23,MEM,NBA,SF,7,114,,50%,50%,,,-17.8,-27.3,2,3,7,0,3,1,4,1,0
Quincy Pondexter,pbp.2013,24,MEM,NBA,SF,15,357,,20%,77%,3%,,-0.4,-2.8,1,5,11,2,13,5,28,4,5
Quincy Pondexter,pbp.2015,26,NOP,NBA,SF,4,124,,,98%,2%,,-12.4,-12.7,1,0,7,0,4,1,25,1,2
